Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Soil pH,Relative Humidity,Environmental Condition
44.97827495,4.505874745,24.74207485,22.68878487,4.974010504,24.4626203,bad
44.89002649,-5.881259647,19.50438342,23.9889132,4.059508444,43.15631747,bad
39.48243351,-7.864608844,15.80891233,56.53262653,4.579810883,9.170065758,bad
40.69484081,-7.527227253,16.58380678,65.66332097,5.206219096,42.17694599,bad
38.579207,-4.174904607,17.2021512,66.84524215,4.200813377,60.04783268,bad
46.60098561,-6.671296794,19.96484441,85.45421732,4.876999682,60.15883404,bad
42.76191148,4.56866867,23.66529008,65.17471802,4.647578988,66.00575831,bad
40.77272252,-1.561314058,19.60570423,69.08489208,4.702763191,25.47531492,bad
39.67026753,8.380964285,24.02561591,58.14399511,4.759002621,39.15450409,bad
43.19010423,-0.490887459,21.34960839,3.999972163,4.564153082,66.53408723,bad
39.04477057,-7.468989809,15.78789038,51.82024394,4.679273914,39.25974969,bad
45.38431679,-4.520308813,20.43200399,42.35019413,4.833950122,59.18748681,bad
44.84810234,2.49977209,23.67393721,39.74034273,4.408720345,33.18684495,bad
49.79197608,-2.056684234,23.86764592,28.36704332,5.258980304,52.50078548,bad
37.34640347,0.717349358,19.03187642,76.99854243,5.288992704,11.81921245,bad
41.03707834,8.432936969,24.73500766,56.72511565,4.619092638,24.43804153,bad
44.44016537,-1.871857071,21.28415415,20.03539086,4.463331828,46.71619578,bad
42.97236979,-9.728753559,16.62180811,29.59826338,4.638217183,17.6328197,bad
37.67645308,3.931868774,20.80416093,14.51150465,5.067383598,29.1288671,bad
39.78709338,6.12688826,22.95699082,10.26378475,4.425080362,67.62728661,bad
45.34026793,-3.343724859,20.99827153,44.31159223,5.387676743,67.52836289,bad
37.73173403,-3.048594352,17.34156984,21.37909163,4.903148602,45.36265554,bad
40.55070215,-9.36152185,15.59459015,44.08697136,5.031430137,44.4968064,bad
37.94000013,8.531737795,23.23586896,87.04520541,4.145612213,67.20000983,bad
46.96320484,-7.831835507,19.56568467,58.39427148,4.004852228,10.11237115,bad
40.87284813,5.299710928,23.08627953,18.97373109,4.370920737,30.87321536,bad
45.74794252,6.262530129,26.00523632,85.88839842,4.553899691,45.13072772,bad
41.17733977,-4.260669847,18.45833496,18.75860751,4.13628119,4.479158156,bad
46.69819406,-2.570791923,22.06370107,64.34393806,4.633873487,24.05643235,bad
42.14247605,-7.132782635,17.50484671,5.453953592,4.479692514,54.23575748,bad
47.81552152,-6.989452241,20.41303464,36.88514709,4.692902973,37.95369742,bad
47.5973758,-4.213809501,21.69178315,50.32618742,5.228139864,4.912667534,bad
49.05601276,-5.919129577,21.56844159,77.2306431,4.923227021,65.81085079,bad
43.14309013,1.297096631,22.22009338,11.76183255,5.07087968,12.8846001,bad
40.45971503,-9.2943221,15.58269647,41.89468038,5.29364964,36.13879826,bad
43.31216641,-8.841856938,17.23515474,46.35102139,4.007100819,47.13709306,bad
40.68601434,4.821766911,22.75389063,95.49192365,4.944354797,32.18139923,bad
41.15625875,2.507080234,21.83166949,45.42858671,4.687470224,49.63031136,bad
49.95044849,0.50319068,25.22681959,46.95535668,4.279158489,36.47941719,bad
46.70752647,-5.429289209,20.63911863,56.52143461,4.504782999,19.54313451,bad
41.21138412,-7.699467146,16.75595849,84.89963947,4.477349701,21.32374888,bad
47.67276555,0.087893263,23.8803294,57.61929645,5.34633688,45.77001574,bad
48.55559173,8.628556144,28.59207394,2.302742966,4.583389483,16.63195975,bad
38.05374572,-6.38726802,15.83323885,78.16388154,4.421674981,7.020770055,bad
36.18941181,0.767852398,18.4786321,62.65202446,4.446388806,26.61834503,bad
43.86897839,-7.231327379,18.31882551,0.175920386,5.201494692,16.71425944,bad
43.19002378,-8.600732931,17.29464542,3.88206517,4.760466273,36.44452631,bad
42.81721322,-7.013635738,17.90178874,28.50514092,4.634404765,24.79239227,bad
42.12052961,-0.857121331,20.63170414,28.83297143,5.288176994,11.99448282,bad
39.42644881,6.774127532,23.10028817,59.09582633,4.846972064,45.66248173,bad
48.8025547,5.651307873,27.22693129,15.61415261,4.922806022,11.8124476,bad
47.88642804,-7.982820203,19.95180392,91.59439963,5.107562545,62.56508532,bad
37.14927731,-6.446181791,15.35154776,86.09041215,4.719855231,45.17084644,bad
48.5703998,1.734616911,25.15250836,67.956311,5.349601085,20.76344391,bad
39.35890811,1.446065669,20.40248689,27.36074301,4.042106676,5.837532512,bad
49.69745987,1.724648024,25.71105395,51.33973124,4.235161853,24.94975942,bad
49.38144557,6.046502033,27.7139738,28.35938839,4.221842414,49.65752556,bad
49.01836712,1.401314327,25.20984072,2.06515384,4.848285847,9.172366802,bad
38.47910203,7.867263637,23.17318284,10.79446945,4.965823688,31.38984826,bad
43.857833,-5.201185651,19.32832367,31.26846096,5.078408964,60.34952698,bad
47.60078433,0.130198661,23.8654915,84.55623132,5.20768581,2.861297424,bad
44.6849885,-9.521654061,17.58166722,5.242368839,4.953825605,9.067751447,bad
47.07288583,3.802965056,25.43792544,28.7159476,5.001336135,19.63792967,bad
48.82076318,-9.141947005,19.83940809,54.68774878,5.389796808,39.13601702,bad
42.67337593,2.102161431,22.38776868,24.85194146,4.302894473,67.3712539,bad
42.02808343,8.426798425,25.22744093,85.96771065,4.195838524,40.56372318,bad
45.68083593,-9.911316526,17.8847597,16.83442568,5.085765234,0.042674251,bad
42.62496243,-5.195207377,18.71487753,67.07270285,5.366354505,4.165923827,bad
41.28407171,-9.469469277,15.90730121,64.20458376,5.31331014,20.3407905,bad
38.48663575,-0.459016341,19.0138097,59.37416981,5.183963039,2.040267666,bad
48.97658458,7.676986879,28.32678573,17.35423226,4.964011688,8.124182581,bad
37.98611351,1.364589045,19.67535128,56.42911729,5.171143966,48.30401583,bad
40.24600378,-3.509142273,18.36843075,38.90016441,4.499824818,6.38541714,bad
38.61551718,-5.718640644,16.44843827,54.97226434,4.54383604,53.24109902,bad
48.90827126,0.908860298,24.90856578,34.62290115,4.970411562,39.61869344,bad
43.09184554,6.290592859,24.6912192,2.814648065,4.890154281,42.39436704,bad
38.31198044,-9.720663643,14.2956584,4.553375525,4.478369636,0.60911728,bad
36.52388425,-7.542380417,14.49075192,95.14093601,4.492306116,26.98096021,bad
46.10659478,5.498162289,25.80237853,69.75421687,4.067267265,52.53257795,bad
49.79559956,-4.383771898,22.70591383,55.42378855,4.726116137,28.7511361,bad
44.10023478,-9.937513374,17.0813607,29.3848297,4.882215603,19.99486319,bad
36.46980793,-3.76056255,16.35462269,69.87603677,5.197599402,3.924991085,bad
46.58902753,6.731468095,26.66024781,63.5553947,4.102582239,52.75619484,bad
38.29211484,-4.526806916,16.88265396,74.29249051,4.118931444,25.29049921,bad
41.12552325,7.005342657,24.06543295,49.27240438,4.96168742,8.660674125,bad
41.13123652,7.166469138,24.14885283,52.0426514,5.223702651,47.08633999,bad
40.45577695,-0.016897704,20.21943962,82.88892126,4.611502699,37.25697513,bad
42.08508221,1.626309667,21.85569594,40.04562222,4.733886789,14.51329701,bad
41.1562111,-0.908998743,20.12360618,80.56087402,5.38475337,36.77705329,bad
44.06846768,4.432031376,24.25024953,79.91650551,4.549548542,42.62690476,bad
46.55308043,-7.766247672,19.39341638,83.59142215,4.093344318,60.72724748,bad
43.63888251,1.422218232,22.53055037,75.1463367,4.964903855,4.072145165,bad
44.68262947,-6.718348042,18.98214071,22.45208819,5.206849673,43.31408152,bad
43.71595014,-9.658529669,17.02871024,62.05536927,4.310964372,30.08709483,bad
37.2618852,-2.869240946,17.19632213,12.06396947,4.588944268,30.19257183,bad
47.73574271,-5.303446009,21.21614835,39.68297561,4.702085727,48.83634333,bad
37.45180312,-9.177394594,14.13720426,19.25251312,4.841092359,44.41452408,bad
49.98108818,-4.6550696,22.66300929,55.24992969,5.028171108,44.28719728,bad
41.74263597,4.643933186,23.19328458,48.35231814,4.099810568,25.09086338,bad
36.35460336,-0.472180513,17.94121143,44.04259502,5.252058534,26.68922215,bad
44.34123786,-5.7965865,19.27232568,8.902200425,4.241839023,29.88959216,bad
39.83168042,5.778251764,22.80496609,94.01400566,5.375164717,53.16094849,bad
36.94392898,-9.675836781,13.6340461,95.21528351,5.00010777,0.212041381,bad
36.97835319,-8.444076455,14.26713837,2.459933896,4.555464405,38.78203696,bad
40.11901674,5.191248933,22.65513284,38.33590868,4.997849782,46.87569562,bad
36.17114945,-1.783815948,17.19366675,83.67948258,4.276797052,12.58473946,bad
36.62485288,-3.138942328,16.74295528,35.99310322,4.247737531,24.47001166,bad
44.06568691,-3.089077618,20.48830464,93.20437379,4.628017187,14.37333803,bad
44.84671621,-1.865826062,21.49044508,98.43725862,4.83522011,40.39744146,bad
37.28907329,5.026765695,21.15791949,94.3837818,4.083882144,2.212942137,bad
45.17368995,-4.308053287,20.43281833,11.84332259,4.847523121,8.046628567,bad
37.33468064,-1.820872653,17.75690399,12.97608816,5.04200004,62.47337673,bad
43.64735695,3.93788335,23.79262015,11.30719976,4.929737942,65.46593754,bad
37.0887428,6.905459064,21.99710093,95.72202186,4.395537016,12.69915339,bad
44.18877109,4.769313309,24.4790422,58.46943134,5.182688124,64.91634344,bad
41.17310453,-8.200186424,16.48645905,3.985845409,5.275734748,21.62340493,bad
41.53498372,-4.645721467,18.44463113,3.538403595,4.836462333,64.44335676,bad
42.46787189,2.768897668,22.61838478,72.95368777,4.213502073,26.59715088,bad
43.26685767,0.189701857,21.72827976,58.96702626,4.451588451,49.40525837,bad
43.93368093,1.554960573,22.74432075,60.85530295,5.073525833,42.26793824,bad
41.59701063,4.483270498,23.04014056,2.631353536,4.348584457,65.24079974,bad
44.84201142,-9.255173558,17.79341893,67.0814634,4.489195907,55.16675619,bad
44.72692713,-8.378150485,18.17438832,53.36711708,4.051069947,27.85074547,bad
48.94618705,7.578597667,28.26239236,89.32401649,4.582801139,64.22013551,bad
49.51187721,4.96859468,27.24023595,5.129842823,4.90949594,30.39752285,bad
47.63839029,2.232228496,24.93530939,41.89351904,4.770891374,35.69878849,bad
44.78680759,4.94354926,24.86517843,12.08421696,5.000042195,39.68710169,bad
39.61778878,-3.420476289,18.09865625,95.25830026,4.060531181,4.606909161,bad
36.36044858,4.362786175,20.36161738,75.97719409,4.262659767,42.61245184,bad
37.43494827,-8.062891128,14.68602857,9.621847841,5.317482059,47.6709163,bad
43.61427778,4.244206912,23.92924235,25.38157028,4.47411137,24.49238442,bad
49.14988318,-2.965456503,23.09221334,24.23801556,4.553385024,55.68826215,bad
37.65615646,-4.757327136,16.44941466,55.38759256,4.227869152,8.761458288,bad
45.26021245,-4.904372085,20.17792018,10.28473872,4.299061469,38.23004785,bad
40.92192456,6.70835773,23.81514115,80.99829258,4.491050251,38.57001991,bad
38.66452271,1.578242995,20.12138285,29.44048235,4.477655606,51.69938931,bad
48.27795609,8.3427624,28.31035925,7.428042564,4.768345504,6.490704771,bad
44.96316236,4.360442307,24.66180233,26.0831806,4.671746831,4.207312386,bad
48.16558656,6.999042447,27.5823145,49.04671215,4.337649435,37.97549263,bad
40.74901481,-3.981345106,18.38383485,72.68562446,4.131684555,9.665592537,bad
37.82111142,-6.877823476,15.47164397,38.31514447,5.069796817,1.11844987,bad
43.38726183,4.910593194,24.14892751,92.8239713,4.01963116,18.70365327,bad
47.93493705,-2.342920477,22.79600829,97.35791865,4.440551522,19.89913591,bad
36.27318939,3.119641439,19.69641542,83.17886069,4.995414846,40.68125808,bad
39.83961549,7.099036035,23.46932576,63.91340743,5.287255561,3.542472101,bad
36.15247934,-2.451680092,16.85039963,21.60765537,4.273392259,28.66903466,bad
49.4976118,-0.868105694,24.31475305,29.95067619,4.798343209,23.72286984,bad
37.50908582,-3.428974532,17.04005564,35.13318537,4.497313805,50.27726462,bad
49.40819133,7.686122957,28.54715714,85.82930269,4.286724839,31.99295957,bad
36.23951122,-3.457661802,16.39092471,93.27119345,4.103857365,39.81001118,bad
37.96405828,-2.03041385,17.96682221,66.36114978,5.369779116,63.98211159,bad
48.56889882,1.153029521,24.86096417,19.36251137,4.314294113,15.16569004,bad
49.69824216,7.776836816,28.73753949,70.2792738,4.672116909,13.27972007,bad
44.60507132,-3.493907914,20.5555817,25.08293677,4.48125847,49.32282295,bad
44.59951686,-8.036983141,18.28126686,76.14342962,5.184248045,30.08193399,bad
39.82436139,-7.618549293,16.10290605,77.96529496,4.501088928,66.63354756,bad
39.02881129,-7.702378013,15.66321664,13.11958093,4.176170049,7.722040728,bad
37.37536801,-4.887034684,16.24416666,76.94972285,4.528291245,27.67521281,bad
49.45246939,-2.897681654,23.27739387,65.46567835,4.761381031,44.51402059,bad
43.68808708,-8.127920951,17.78008306,48.90391674,5.07188801,2.492253667,bad
38.37511757,-9.996660106,14.18922873,20.95252589,5.222506068,28.10364946,bad
40.76391957,-3.971427838,18.39624587,97.66867887,4.295791042,22.60881089,bad
40.97669866,-8.289921149,16.34338876,29.63768916,5.104454549,25.64665814,bad
38.43270799,-2.989755596,17.7214762,52.43196936,5.378227766,67.78530129,bad
46.53740885,-1.681895003,22.42775692,61.66106169,5.273187496,35.29622455,bad
38.47887496,-4.591635202,16.94361988,33.97366057,5.163536617,22.62016918,bad
40.13230229,-8.42823911,15.85203159,18.7778703,4.568299869,11.49303343,bad
42.19810498,-5.669548836,18.26427807,97.46165346,4.864221712,20.18717081,bad
37.26565424,8.570724335,22.91818929,89.01104055,4.80440387,13.84163911,bad
36.04489079,2.068390204,19.0566405,45.33388799,4.502306952,38.32555809,bad
43.26339241,-0.624121458,21.31963548,86.15455933,4.994878728,54.89528346,bad
44.30278504,-1.326766193,21.48800942,46.02104814,5.256024532,68.42792113,bad
38.06187147,-0.859893944,18.60098876,94.42201389,5.261838235,6.01898086,bad
43.9377119,2.133928969,23.03582043,4.038661697,5.337655206,4.062070136,bad
38.50885428,7.956438,23.23264614,43.30445111,5.290236265,39.39054339,bad
45.6526818,-0.156576929,22.74805244,49.75598286,4.429606642,6.984335102,bad
37.9407451,-9.565680802,14.18753215,84.77743614,4.982974283,43.90137938,bad
36.10245136,-3.026724523,16.53786342,43.0765193,5.190227671,64.20170857,bad
38.99940961,2.193712174,20.59656089,11.91530325,4.786900852,64.86688319,bad
40.12692924,-1.962251184,19.08233903,90.82113527,5.03125216,26.65076943,bad
38.07009529,6.241999201,22.15604725,69.770605,4.041686797,47.13503826,bad
40.11152811,-5.107079414,17.50222435,7.589268734,4.282409044,11.77004189,bad
43.43401013,-9.325720453,17.05414484,4.040887616,4.528381996,30.06611691,bad
40.33797511,6.23647952,23.28722732,2.412543994,4.325970674,57.40745431,bad
41.93255304,-8.694173121,16.61918996,48.06803165,4.17738483,10.74109081,bad
36.09272185,-5.554422002,15.26914992,25.60331495,5.22883397,16.38643281,bad
36.89483699,-6.459263623,15.21778669,9.08313941,4.500168551,5.367849818,bad
41.10615235,-7.163367283,16.97139254,6.610922834,5.118092496,40.84319116,bad
43.48647091,6.648640483,25.06755569,25.24132998,4.258425234,19.97812712,bad
47.84815234,7.321462359,27.58480735,71.52204852,4.286178101,59.70644462,bad
45.0536853,-6.345543215,19.35407104,78.79171009,4.631676761,56.17450976,bad
37.73810694,2.60406253,20.17108474,30.33855373,5.310256628,28.04533218,bad
42.8801643,1.689311008,22.28473765,90.15354559,4.004577666,24.62294305,bad
45.1740088,2.254773256,23.71439103,53.6599185,4.826369032,54.95904758,bad
43.8228885,-3.800532811,20.01117784,42.70083301,4.713270915,24.95678287,bad
45.54861527,1.145226258,23.34692076,47.15970408,4.317149303,55.81832472,bad
48.77373113,2.711663297,25.74269721,37.5061261,5.211509819,1.039356114,bad
36.47985665,-5.958182692,15.26083698,65.88814305,5.093890467,46.82830005,bad
36.76627561,-0.34107401,18.2126008,38.45676056,4.034489811,8.375580507,bad
47.42997673,3.24451563,25.33724618,19.32784791,4.009375301,27.67692451,bad
37.47399975,5.610786033,21.54239289,88.25364876,4.531526938,52.79720063,bad
48.48747148,7.371477079,27.92947428,38.88416746,4.971941503,43.70249081,bad
39.08264415,-8.890195258,15.09622445,50.29610583,4.062284467,61.8558109,bad
43.98037557,-0.045588977,21.9673933,88.20407611,4.018009786,37.67215717,bad
39.49202054,-1.595179886,18.94842033,8.805968762,4.822448113,3.028473514,bad
38.95789117,5.553994068,22.25594262,8.882459843,4.656520131,5.000856867,bad
40.97285361,-9.38649798,15.79317781,85.21120237,4.772020056,57.59103775,bad
36.80433236,0.360601694,18.58246703,35.34379539,4.301887471,15.39055471,bad
43.73457794,1.944957187,22.83976756,84.45865818,4.915628385,58.94978395,bad
43.04618898,8.289719874,25.66795442,33.28453617,4.898375131,12.92737853,bad
40.77121148,4.808970633,22.79009106,63.30364027,4.18827139,17.93221125,bad
38.91766473,2.451161765,20.68441325,92.68870755,4.82592381,15.255736,bad
37.08420909,8.529869983,22.80703954,90.97105109,4.011660628,23.32485708,bad
42.58144387,7.989181013,25.28531244,91.40893076,4.024119807,50.69291843,bad
44.92555198,8.466880191,26.69621609,75.12362301,4.9416448,23.43957074,bad
49.98918387,-0.662381533,24.66340117,62.98474069,4.408518119,31.3540529,bad
42.00547326,-6.882508067,17.56148259,58.13554911,5.347331279,60.95991247,bad
40.3959081,0.865372485,20.63064029,42.19985985,4.141307222,1.468412558,bad
40.98624281,-5.632733297,17.67675476,93.02314087,4.988179494,58.20631356,bad
38.58885732,7.776879807,23.18286856,22.2291195,5.179912258,16.96548852,bad
39.77037264,2.300056445,21.03521454,90.20547182,4.385293612,68.53830802,bad
42.98322254,1.681449961,22.33233625,67.61648849,4.597230123,41.63118633,bad
46.71421597,4.705120716,25.70966835,40.55873302,5.172090831,22.8897007,bad
45.99261572,-4.238073159,20.87727128,89.42319469,5.304533033,52.25649612,bad
40.14006366,-3.440061776,18.35000094,63.832197,4.854602191,30.28332948,bad
39.31085099,-4.427491944,17.44167952,13.51520254,4.079005252,38.46993737,bad
37.85770384,0.731888979,19.29479641,11.23226209,4.829391998,57.08054465,bad
49.63235232,-2.516230451,23.55806093,7.778929476,5.098578048,52.14864706,bad
36.45699677,5.329586912,20.89329184,23.50546564,4.017228262,58.84969531,bad
37.34841684,-6.458239638,15.4450886,46.1289969,4.038607955,9.104899714,bad
38.39946299,2.023253636,20.21135831,96.71030475,5.292636339,59.56998644,bad
42.67465224,5.663241005,24.16894662,42.04631308,4.60024702,36.56374965,bad
47.08542759,0.974197942,24.02981277,19.97010856,4.90151103,42.25940107,bad
42.57492998,-6.01273852,18.28109573,46.30628967,4.21995502,43.18072521,bad
39.87653106,-6.493936926,16.69129707,87.60352447,5.333218552,14.11751356,bad
47.35157928,-3.757015451,21.79728192,85.29776111,4.126483883,46.32346967,bad
36.43670629,7.417811897,21.92725909,37.0396193,4.687282222,16.23425366,bad
37.0966433,-3.545307068,16.77566812,20.77891042,4.092727015,15.61927251,bad
45.47990428,0.11912516,22.79951472,61.67830069,4.033190689,37.73634052,bad
36.36495195,-0.445995357,17.9594783,71.12947017,5.008932395,60.07696836,bad
47.6843596,1.472068001,24.5782138,43.59288832,4.139908726,15.00814257,bad
